"","Pclass.2","Pclass.3","Sex.male","Embarked.Q","Embarked.S","family.small","family.solo","title.Master","title.Miss","title.Mr","title.Mrs","Age","Cabin.1","Cabin.2","Cabin.3","Cabin.4","ticket_group.small","ticket_group.solo","Fare","Survived"
"898",0,1,0,1,0,0,1,0,1,0,0,30,0,0,0,0,0,1,7.6292,NA
"899",1,0,1,0,1,1,0,0,0,1,0,26,0,0,0,0,1,0,29,NA
"900",0,1,0,0,0,0,1,0,0,0,1,18,0,0,0,0,0,1,7.2292,NA
"901",0,1,1,0,1,1,0,0,0,1,0,21,0,0,0,0,1,0,24.15,NA
"902",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.8958,NA
"903",0,0,1,0,1,0,1,0,0,1,0,46,0,0,0,0,0,1,26,NA
"904",0,0,0,0,1,1,0,0,0,0,1,23,1,0,0,0,1,0,82.2667,NA
"905",1,0,1,0,1,1,0,0,0,1,0,63,0,0,0,0,1,0,26,NA
"906",0,0,0,0,1,1,0,0,0,0,1,47,1,0,0,0,1,0,61.175,NA
"907",1,0,0,0,0,1,0,0,0,0,1,24,0,0,0,0,1,0,27.7208,NA
"908",1,0,1,1,0,0,1,0,0,1,0,35,0,0,0,0,0,1,12.35,NA
"909",0,1,1,0,0,0,1,0,0,1,0,21,0,0,0,0,0,1,7.225,NA
"910",0,1,0,0,1,1,0,0,1,0,0,27,0,0,0,0,0,1,7.925,NA
"911",0,1,0,0,0,0,1,0,0,0,1,45,0,0,0,0,0,1,7.225,NA
"912",0,0,1,0,0,1,0,0,0,1,0,55,0,0,0,0,1,0,59.4,NA
"913",0,1,1,0,1,1,0,1,0,0,0,9,0,0,0,0,0,1,3.1708,NA
"914",0,0,0,0,1,0,1,0,0,0,1,42.3995327102804,0,0,0,0,0,1,31.6833,NA
"915",0,0,1,0,0,1,0,0,0,1,0,21,0,0,0,0,1,0,61.3792,NA
"916",0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,1,0,0,262.375,NA
"917",0,1,1,0,1,1,0,0,0,1,0,50,0,0,0,0,1,0,14.5,NA
"918",0,0,0,0,0,1,0,0,1,0,0,22,1,0,0,0,1,0,61.9792,NA
"919",0,1,1,0,0,0,1,0,0,1,0,22.5,0,0,0,0,0,1,7.225,NA
"920",0,0,1,0,1,0,1,0,0,1,0,41,1,0,0,0,0,1,30.5,NA
"921",0,1,1,0,0,1,0,0,0,1,0,28.8628808864266,0,0,0,0,1,0,21.6792,NA
"922",1,0,1,0,1,1,0,0,0,1,0,50,0,0,0,0,1,0,26,NA
"923",1,0,1,0,1,1,0,0,0,1,0,24,0,0,0,0,1,0,31.5,NA
"924",0,1,0,0,1,1,0,0,0,0,1,33,0,0,0,0,1,0,20.575,NA
"925",0,1,0,0,1,1,0,0,0,0,1,28.8628808864266,0,0,0,0,1,0,23.45,NA
"926",0,0,1,0,0,1,0,0,0,1,0,30,1,0,0,0,1,0,57.75,NA
"927",0,1,1,0,0,0,1,0,0,1,0,18.5,0,0,0,0,0,1,7.2292,NA
"928",0,1,0,0,1,0,1,0,1,0,0,24.0104166666667,0,0,0,0,0,1,8.05,NA
"929",0,1,0,0,1,0,1,0,1,0,0,21,0,0,0,0,0,1,8.6625,NA
"930",0,1,1,0,1,0,1,0,0,1,0,25,0,0,0,0,0,1,9.5,NA
"931",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,0,56.4958,NA
"932",0,1,1,0,0,1,0,0,0,1,0,39,0,0,0,0,1,0,13.4167,NA
"933",0,0,1,0,1,0,1,0,0,1,0,42.3995327102804,1,0,0,0,0,1,26.55,NA
"934",0,1,1,0,1,0,1,0,0,1,0,41,0,0,0,0,0,1,7.85,NA
"935",1,0,0,0,1,0,1,0,0,0,1,30,0,0,0,0,0,1,13,NA
"936",0,0,0,0,1,1,0,0,0,0,1,45,1,0,0,0,1,0,52.5542,NA
"937",0,1,1,0,1,0,1,0,0,1,0,25,0,0,0,0,0,1,7.925,NA
"938",0,0,1,0,0,0,1,0,0,1,0,45,1,0,0,0,0,1,29.7,NA
"939",0,1,1,1,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.75,NA
"940",0,0,0,0,0,0,1,0,0,0,1,60,1,0,0,0,1,0,76.2917,NA
"941",0,1,0,0,1,1,0,0,0,0,1,36,0,0,0,0,1,0,15.9,NA
"942",0,0,1,0,1,1,0,0,0,1,0,24,1,0,0,0,1,0,60,NA
"943",1,0,1,0,0,0,1,0,0,1,0,27,0,0,0,0,0,1,15.0333,NA
"944",1,0,0,0,1,1,0,0,1,0,0,20,0,0,0,0,1,0,23,NA
"945",0,0,0,0,1,0,0,0,1,0,0,28,0,0,1,0,0,0,263,NA
"946",1,0,1,0,0,0,1,0,0,1,0,33.0771144278607,0,0,0,0,0,1,15.5792,NA
"947",0,1,1,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,29.125,NA
"948",0,1,1,0,1,0,1,0,0,1,0,35,0,0,0,0,0,1,7.8958,NA
"949",0,1,1,0,1,0,1,0,0,1,0,25,0,1,0,0,0,1,7.65,NA
"950",0,1,1,0,1,1,0,0,0,1,0,28.8628808864266,0,0,0,0,1,0,16.1,NA
"951",0,0,0,0,0,0,1,0,1,0,0,36,1,0,0,0,0,0,262.375,NA
"952",0,1,1,0,1,0,1,0,0,1,0,17,0,0,0,0,0,1,7.8958,NA
"953",1,0,1,0,1,0,1,0,0,1,0,32,0,0,0,0,0,1,13.5,NA
"954",0,1,1,0,1,0,1,0,0,1,0,18,0,0,0,0,0,1,7.75,NA
"955",0,1,0,1,0,0,1,0,1,0,0,22,0,0,0,0,0,1,7.725,NA
"956",0,0,1,0,0,0,0,1,0,0,0,13,0,0,0,1,0,0,262.375,NA
"957",1,0,0,0,1,0,1,0,0,0,1,33.0771144278607,0,0,0,0,1,0,21,NA
"958",0,1,0,1,0,0,1,0,1,0,0,18,0,0,0,0,0,1,7.8792,NA
"959",0,0,1,0,1,0,1,0,0,1,0,47,0,0,0,0,1,0,42.4,NA
"960",0,0,1,0,0,0,1,0,0,1,0,31,1,0,0,0,0,1,28.5375,NA
"961",0,0,0,0,1,0,0,0,0,0,1,60,0,0,1,0,0,0,263,NA
"962",0,1,0,1,0,0,1,0,1,0,0,24,0,0,0,0,0,1,7.75,NA
"963",0,1,1,0,1,0,1,0,0,1,0,21,0,0,0,0,0,1,7.8958,NA
"964",0,1,0,0,1,0,1,0,1,0,0,29,0,0,0,0,0,1,7.925,NA
"965",0,0,1,0,0,0,1,0,0,1,0,28.5,1,0,0,0,0,1,27.7208,NA
"966",0,0,0,0,0,0,1,0,1,0,0,35,1,0,0,0,0,0,211.5,NA
"967",0,0,1,0,0,0,1,0,0,1,0,32.5,1,0,0,0,0,0,211.5,NA
"968",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,8.05,NA
"969",0,0,0,0,1,1,0,0,0,0,1,55,1,0,0,0,0,1,25.7,NA
"970",1,0,1,0,1,0,1,0,0,1,0,30,0,0,0,0,0,1,13,NA
"971",0,1,0,1,0,0,1,0,1,0,0,24,0,0,0,0,0,1,7.75,NA
"972",0,1,1,0,0,1,0,1,0,0,0,6,0,0,0,0,1,0,15.2458,NA
"973",0,0,1,0,1,1,0,0,0,1,0,67,0,1,0,0,1,0,221.7792,NA
"974",0,0,1,0,1,0,1,0,0,1,0,49,0,0,0,0,0,1,26,NA
"975",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.8958,NA
"976",1,0,1,1,0,0,1,0,0,1,0,33.0771144278607,0,0,0,0,0,1,10.7083,NA
"977",0,1,1,0,0,1,0,0,0,1,0,28.8628808864266,0,0,0,0,1,0,14.4542,NA
"978",0,1,0,1,0,0,1,0,1,0,0,27,0,0,0,0,0,1,7.8792,NA
"979",0,1,0,0,1,0,1,0,1,0,0,18,0,0,0,0,0,1,8.05,NA
"980",0,1,0,1,0,0,1,0,1,0,0,24.0104166666667,0,0,0,0,0,1,7.75,NA
"981",1,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,23,NA
"982",0,1,0,0,1,1,0,0,0,0,1,22,0,0,0,0,1,0,13.9,NA
"983",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.775,NA
"984",0,0,0,0,1,1,0,0,0,0,1,27,1,0,0,0,1,0,52,NA
"985",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,8.05,NA
"986",0,0,1,0,0,0,1,0,0,1,0,25,0,0,0,0,0,1,26,NA
"987",0,1,1,0,1,0,1,0,0,1,0,25,0,0,0,0,0,1,7.7958,NA
"988",0,0,0,0,1,1,0,0,0,0,1,76,1,0,0,0,1,0,78.85,NA
"989",0,1,1,0,1,0,1,0,0,1,0,29,0,0,0,0,0,1,7.925,NA
"990",0,1,0,0,1,0,1,0,1,0,0,20,0,0,0,0,0,1,7.8542,NA
"991",0,1,1,0,1,0,1,0,0,1,0,33,0,0,0,0,0,1,8.05,NA
"992",0,0,0,0,0,1,0,0,0,0,1,43,1,0,0,0,1,0,55.4417,NA
"993",1,0,1,0,1,1,0,0,0,1,0,27,0,0,0,0,1,0,26,NA
"994",0,1,1,1,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.75,NA
"995",0,1,1,0,1,0,1,0,0,1,0,26,0,0,0,0,0,1,7.775,NA
"996",0,1,0,0,0,1,0,0,0,0,1,16,0,0,0,0,1,0,8.5167,NA
"997",0,1,1,0,1,0,1,0,0,1,0,28,0,0,0,0,1,0,22.525,NA
"998",0,1,1,1,0,0,1,0,0,1,0,21,0,0,0,0,0,1,7.8208,NA
"999",0,1,1,1,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.75,NA
"1000",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,8.7125,NA
"1001",1,0,1,0,1,0,1,0,0,1,0,18.5,1,0,0,0,0,1,13,NA
"1002",1,0,1,0,0,0,1,0,0,1,0,41,0,0,0,0,0,1,15.0458,NA
"1003",0,1,0,1,0,0,1,0,1,0,0,24.0104166666667,0,0,0,0,0,1,7.7792,NA
"1004",0,0,0,0,0,0,1,0,1,0,0,36,1,0,0,0,0,1,31.6792,NA
"1005",0,1,0,1,0,0,1,0,1,0,0,18.5,0,0,0,0,0,1,7.2833,NA
"1006",0,0,0,0,1,1,0,0,0,0,1,63,0,1,0,0,1,0,221.7792,NA
"1007",0,1,1,0,0,1,0,0,0,1,0,18,0,0,0,0,1,0,14.4542,NA
"1008",0,1,1,0,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,6.4375,NA
"1009",0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,16.7,NA
"1010",0,0,1,0,0,0,1,0,0,1,0,36,1,0,0,0,1,0,75.2417,NA
"1011",1,0,0,0,1,1,0,0,0,0,1,29,0,0,0,0,1,0,26,NA
"1012",1,0,0,0,1,0,1,0,1,0,0,12,0,0,0,0,1,0,15.75,NA
"1013",0,1,1,1,0,1,0,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.75,NA
"1014",0,0,0,0,0,1,0,0,0,0,1,35,1,0,0,0,1,0,57.75,NA
"1015",0,1,1,0,1,0,1,0,0,1,0,28,0,0,0,0,0,1,7.25,NA
"1016",0,1,1,1,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.75,NA
"1017",0,1,0,0,1,1,0,0,1,0,0,17,0,0,0,0,1,0,16.1,NA
"1018",0,1,1,0,1,0,1,0,0,1,0,22,0,0,0,0,0,1,7.7958,NA
"1019",0,1,0,1,0,1,0,0,1,0,0,24.0104166666667,0,0,0,0,1,0,23.25,NA
"1020",1,0,1,0,1,0,1,0,0,1,0,42,0,0,0,0,0,1,13,NA
"1021",0,1,1,0,1,0,1,0,0,1,0,24,0,0,0,0,0,1,8.05,NA
"1022",0,1,1,0,1,0,1,0,0,1,0,32,0,0,0,0,0,1,8.05,NA
"1023",0,0,1,0,0,0,1,0,0,0,0,53,1,0,0,0,0,1,28.5,NA
"1024",0,1,0,0,1,0,0,0,0,0,1,28.8628808864266,0,0,0,0,0,0,25.4667,NA
"1025",0,1,1,0,0,1,0,0,0,1,0,28.8628808864266,0,0,0,0,0,1,6.4375,NA
"1026",0,1,1,0,1,0,1,0,0,1,0,43,0,0,0,0,0,1,7.8958,NA
"1027",0,1,1,0,1,0,1,0,0,1,0,24,0,0,0,0,0,1,7.8542,NA
"1028",0,1,1,0,0,0,1,0,0,1,0,26.5,0,0,0,0,0,1,7.225,NA
"1029",1,0,1,0,1,0,1,0,0,1,0,26,0,0,0,0,0,1,13,NA
"1030",0,1,0,0,1,0,1,0,1,0,0,23,0,0,0,0,0,1,8.05,NA
"1031",0,1,1,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,46.9,NA
"1032",0,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,46.9,NA
"1033",0,0,0,0,1,0,1,0,1,0,0,33,0,0,0,0,0,0,151.55,NA
"1034",0,0,1,0,0,0,0,0,0,1,0,61,0,0,0,1,0,0,262.375,NA
"1035",1,0,1,0,1,0,1,0,0,1,0,28,0,0,0,0,1,0,26,NA
"1036",0,0,1,0,1,0,1,0,0,1,0,42,0,0,0,0,0,1,26.55,NA
"1037",0,1,1,0,1,1,0,0,0,1,0,31,0,0,0,0,1,0,18,NA
"1038",0,0,1,0,1,0,1,0,0,1,0,42.3995327102804,1,0,0,0,1,0,51.8625,NA
"1039",0,1,1,0,1,0,1,0,0,1,0,22,0,0,0,0,0,1,8.05,NA
"1040",0,0,1,0,1,0,1,0,0,1,0,42.3995327102804,0,0,0,0,0,1,26.55,NA
"1041",1,0,1,0,1,1,0,0,0,0,0,30,0,0,0,0,1,0,26,NA
"1042",0,0,0,0,0,1,0,0,0,0,1,23,1,0,0,0,1,0,83.1583,NA
"1043",0,1,1,0,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.8958,NA
"1044",0,1,1,0,1,0,1,0,0,1,0,60.5,0,0,0,0,0,1,33.2954792813456,NA
"1045",0,1,0,0,1,1,0,0,0,0,1,36,0,0,0,0,1,0,12.1833,NA
"1046",0,1,1,0,1,0,0,1,0,0,0,13,0,0,0,0,0,0,31.3875,NA
"1047",0,1,1,0,1,0,1,0,0,1,0,24,0,0,0,0,0,1,7.55,NA
"1048",0,0,0,0,1,0,1,0,1,0,0,29,1,0,0,0,1,0,221.7792,NA
"1049",0,1,0,0,1,0,1,0,1,0,0,23,0,0,0,0,0,1,7.8542,NA
"1050",0,0,1,0,1,0,1,0,0,1,0,42,1,0,0,0,0,1,26.55,NA
"1051",0,1,0,0,1,1,0,0,0,0,1,26,0,0,0,0,1,0,13.775,NA
"1052",0,1,0,1,0,0,1,0,1,0,0,24.0104166666667,0,0,0,0,0,1,7.7333,NA
"1053",0,1,1,0,0,1,0,1,0,0,0,7,0,0,0,0,1,0,15.2458,NA
"1054",1,0,0,0,1,0,1,0,1,0,0,26,0,0,0,0,0,1,13.5,NA
"1055",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7,NA
"1056",1,0,1,0,1,0,1,0,0,0,0,41,0,0,0,0,0,1,13,NA
"1057",0,1,0,0,1,1,0,0,0,0,1,26,0,0,0,0,1,0,22.025,NA
"1058",0,0,1,0,0,0,1,0,0,1,0,48,1,0,0,0,0,1,50.4958,NA
"1059",0,1,1,0,1,0,0,0,0,1,0,18,0,0,0,0,0,0,34.375,NA
"1060",0,0,0,0,0,0,1,0,0,0,1,42.3995327102804,0,0,0,0,0,1,27.7208,NA
"1061",0,1,0,0,1,0,1,0,1,0,0,22,0,0,0,0,0,1,8.9625,NA
"1062",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.55,NA
"1063",0,1,1,0,0,0,1,0,0,1,0,27,0,0,0,0,0,1,7.225,NA
"1064",0,1,1,0,1,1,0,0,0,1,0,23,0,0,0,0,1,0,13.9,NA
"1065",0,1,1,0,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.2292,NA
"1066",0,1,1,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,31.3875,NA
"1067",1,0,0,0,1,1,0,0,1,0,0,15,0,0,0,0,1,0,39,NA
"1068",1,0,0,0,1,0,1,0,1,0,0,20,0,0,0,0,1,0,36.75,NA
"1069",0,0,1,0,0,1,0,0,0,1,0,54,1,0,0,0,1,0,55.4417,NA
"1070",1,0,0,0,1,1,0,0,0,0,1,36,1,0,0,0,1,0,39,NA
"1071",0,0,0,0,0,1,0,0,0,0,1,64,1,0,0,0,1,0,83.1583,NA
"1072",1,0,1,0,1,0,1,0,0,1,0,30,0,0,0,0,0,1,13,NA
"1073",0,0,1,0,0,1,0,0,0,1,0,37,1,0,0,0,1,0,83.1583,NA
"1074",0,0,0,0,1,1,0,0,0,0,1,18,1,0,0,0,1,0,53.1,NA
"1075",0,1,1,1,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.75,NA
"1076",0,0,0,0,0,1,0,0,0,0,1,27,0,1,0,0,1,0,247.5208,NA
"1077",1,0,1,0,1,0,1,0,0,1,0,40,0,0,0,0,0,1,16,NA
"1078",1,0,0,0,1,1,0,0,1,0,0,21,0,0,0,0,1,0,21,NA
"1079",0,1,1,0,1,1,0,0,0,1,0,17,0,0,0,0,0,1,8.05,NA
"1080",0,1,0,0,1,0,0,0,1,0,0,18.8168,0,0,0,0,0,0,69.55,NA
"1081",1,0,1,0,1,0,1,0,0,1,0,40,0,0,0,0,0,1,13,NA
"1082",1,0,1,0,1,1,0,0,0,1,0,34,0,0,0,0,1,0,26,NA
"1083",0,0,1,0,1,0,1,0,0,1,0,42.3995327102804,0,0,0,0,0,1,26,NA
"1084",0,1,1,0,1,1,0,1,0,0,0,11.5,0,0,0,0,1,0,14.5,NA
"1085",1,0,1,1,0,0,1,0,0,1,0,61,0,0,0,0,0,1,12.35,NA
"1086",1,0,1,0,1,1,0,1,0,0,0,8,0,0,0,0,1,0,32.5,NA
"1087",0,1,1,0,1,0,1,0,0,1,0,33,0,0,0,0,0,1,7.8542,NA
"1088",0,0,1,0,0,1,0,1,0,0,0,6,1,0,0,0,0,0,134.5,NA
"1089",0,1,0,0,1,0,1,0,1,0,0,18,0,0,0,0,0,1,7.775,NA
"1090",1,0,1,0,1,0,1,0,0,1,0,23,0,0,0,0,0,1,10.5,NA
"1091",0,1,0,0,1,0,1,0,0,0,1,28.8628808864266,0,0,0,0,0,1,8.1125,NA
"1092",0,1,0,1,0,0,1,0,1,0,0,24.0104166666667,0,0,0,0,1,0,15.5,NA
"1093",0,1,1,0,1,1,0,1,0,0,0,0.33,0,0,0,0,1,0,14.4,NA
"1094",0,0,1,0,0,1,0,0,0,0,0,47,0,1,0,0,0,0,227.525,NA
"1095",1,0,0,0,1,1,0,0,1,0,0,8,0,0,0,0,1,0,26,NA
"1096",1,0,1,0,1,0,1,0,0,1,0,25,0,0,0,0,0,1,10.5,NA
"1097",0,0,1,0,0,0,1,0,0,1,0,42.3995327102804,0,0,0,0,0,1,25.7417,NA
"1098",0,1,0,1,0,0,1,0,1,0,0,35,0,0,0,0,0,1,7.75,NA
"1099",1,0,1,0,1,0,1,0,0,1,0,24,0,0,0,0,0,1,10.5,NA
"1100",0,0,0,0,0,0,1,0,1,0,0,33,1,0,0,0,0,1,27.7208,NA
"1101",0,1,1,0,1,0,1,0,0,1,0,25,0,0,0,0,0,1,7.8958,NA
"1102",0,1,1,0,1,0,1,0,0,1,0,32,0,0,0,0,1,0,22.525,NA
"1103",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.05,NA
"1104",1,0,1,0,1,0,1,0,0,1,0,17,0,0,0,0,0,0,73.5,NA
"1105",1,0,0,0,1,1,0,0,0,0,1,60,0,0,0,0,1,0,26,NA
"1106",0,1,0,0,1,0,0,0,1,0,0,38,0,0,0,0,0,1,7.775,NA
"1107",0,0,1,0,1,0,1,0,0,1,0,42,1,0,0,0,0,1,42.5,NA
"1108",0,1,0,1,0,0,1,0,1,0,0,24.0104166666667,0,0,0,0,0,1,7.8792,NA
"1109",0,0,1,0,1,1,0,0,0,1,0,57,0,0,0,0,1,0,164.8667,NA
"1110",0,0,0,0,0,1,0,0,0,0,1,50,1,0,0,0,0,0,211.5,NA
"1111",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,8.05,NA
"1112",1,0,0,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,13.8583,NA
"1113",0,1,1,0,1,0,1,0,0,1,0,21,0,0,0,0,0,1,8.05,NA
"1114",1,0,0,0,1,0,1,0,0,0,1,22,1,0,0,0,0,1,10.5,NA
"1115",0,1,1,0,1,0,1,0,0,1,0,21,0,0,0,0,0,1,7.7958,NA
"1116",0,0,0,0,0,0,1,0,0,0,1,53,0,0,0,0,0,1,27.4458,NA
"1117",0,1,0,0,0,1,0,0,0,0,1,28.8628808864266,0,0,0,0,1,0,15.2458,NA
"1118",0,1,1,0,1,0,1,0,0,1,0,23,0,0,0,0,0,1,7.7958,NA
"1119",0,1,0,1,0,0,1,0,1,0,0,24.0104166666667,0,0,0,0,0,1,7.75,NA
"1120",0,1,1,0,1,0,1,0,0,1,0,40.5,0,0,0,0,1,0,15.1,NA
"1121",1,0,1,0,1,0,1,0,0,1,0,36,0,0,0,0,0,1,13,NA
"1122",1,0,1,0,1,0,1,0,0,1,0,14,0,0,0,0,0,0,65,NA
"1123",0,0,0,0,1,0,1,0,1,0,0,21,0,0,0,0,0,1,26.55,NA
"1124",0,1,1,0,1,1,0,0,0,1,0,21,0,0,0,0,0,1,6.4958,NA
"1125",0,1,1,1,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.8792,NA
"1126",0,0,1,0,0,1,0,0,0,1,0,39,1,0,0,0,1,0,71.2833,NA
"1127",0,1,1,0,1,0,1,0,0,1,0,20,0,0,0,0,0,1,7.8542,NA
"1128",0,0,1,0,0,1,0,0,0,1,0,64,1,0,0,0,1,0,75.25,NA
"1129",0,1,1,0,0,0,1,0,0,1,0,20,0,0,0,0,0,1,7.225,NA
"1130",1,0,0,0,1,1,0,0,1,0,0,18,0,0,0,0,0,1,13,NA
"1131",0,0,0,0,0,1,0,0,0,0,1,48,1,0,0,0,1,0,106.425,NA
"1132",0,0,0,0,0,0,1,0,0,0,1,55,0,0,0,0,0,1,27.7208,NA
"1133",1,0,0,0,1,1,0,0,0,0,1,45,0,0,0,0,1,0,30,NA
"1134",0,0,1,0,0,1,0,0,0,1,0,45,1,0,0,0,0,0,134.5,NA
"1135",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.8875,NA
"1136",0,1,1,0,1,1,0,1,0,0,0,7.12378640776699,0,0,0,0,1,0,23.45,NA
"1137",0,0,1,0,1,1,0,0,0,1,0,41,1,0,0,0,1,0,51.8625,NA
"1138",1,0,0,0,1,0,1,0,0,0,1,22,0,0,0,0,1,0,21,NA
"1139",1,0,1,0,1,1,0,0,0,1,0,42,0,0,0,0,1,0,32.5,NA
"1140",1,0,0,0,1,1,0,0,0,0,1,29,0,0,0,0,1,0,26,NA
"1141",0,1,0,0,0,1,0,0,0,0,1,28.8628808864266,0,0,0,0,1,0,14.4542,NA
"1142",1,0,0,0,1,1,0,0,1,0,0,0.92,0,0,0,0,1,0,27.75,NA
"1143",0,1,1,0,1,0,1,0,0,1,0,20,0,0,0,0,0,1,7.925,NA
"1144",0,0,1,0,0,1,0,0,0,1,0,27,1,0,0,0,1,0,136.7792,NA
"1145",0,1,1,0,1,0,1,0,0,1,0,24,0,0,0,0,0,1,9.325,NA
"1146",0,1,1,0,1,0,1,0,0,1,0,32.5,0,0,0,0,0,1,9.5,NA
"1147",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.55,NA
"1148",0,1,1,1,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.75,NA
"1149",0,1,1,0,1,0,1,0,0,1,0,28,0,0,0,0,0,1,8.05,NA
"1150",1,0,0,0,1,0,1,0,1,0,0,19,0,0,0,0,0,1,13,NA
"1151",0,1,1,0,1,0,1,0,0,1,0,21,0,0,0,0,0,1,7.775,NA
"1152",0,1,1,0,1,1,0,0,0,1,0,36.5,0,0,0,0,1,0,17.4,NA
"1153",0,1,1,0,1,0,1,0,0,1,0,21,0,0,0,0,0,1,7.8542,NA
"1154",1,0,0,0,1,1,0,0,0,0,1,29,0,0,0,0,1,0,23,NA
"1155",0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,12.1833,NA
"1156",1,0,1,0,0,0,1,0,0,1,0,30,0,0,0,0,0,1,12.7375,NA
"1157",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.8958,NA
"1158",0,0,1,0,1,0,1,0,0,1,0,42.3995327102804,0,0,0,0,0,1,0,NA
"1159",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.55,NA
"1160",0,1,0,0,1,0,1,0,1,0,0,24.0104166666667,0,0,0,0,0,1,8.05,NA
"1161",0,1,1,0,1,0,1,0,0,1,0,17,0,0,0,0,0,1,8.6625,NA
"1162",0,0,1,0,0,0,1,0,0,1,0,46,1,0,0,0,1,0,75.2417,NA
"1163",0,1,1,1,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.75,NA
"1164",0,0,0,0,0,1,0,0,0,0,1,26,1,0,0,0,1,0,136.7792,NA
"1165",0,1,0,1,0,1,0,0,1,0,0,24.0104166666667,0,0,0,0,1,0,15.5,NA
"1166",0,1,1,0,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.225,NA
"1167",1,0,0,0,1,1,0,0,1,0,0,20,0,0,0,0,1,0,26,NA
"1168",1,0,1,0,1,0,1,0,0,1,0,28,0,0,0,0,0,1,10.5,NA
"1169",1,0,1,0,1,1,0,0,0,1,0,40,0,0,0,0,1,0,26,NA
"1170",1,0,1,0,1,1,0,0,0,1,0,30,0,0,0,0,1,0,21,NA
"1171",1,0,1,0,1,0,1,0,0,1,0,22,0,0,0,0,0,1,10.5,NA
"1172",0,1,0,0,1,0,1,0,1,0,0,23,0,0,0,0,0,1,8.6625,NA
"1173",0,1,1,0,1,1,0,1,0,0,0,0.75,0,0,0,0,1,0,13.775,NA
"1174",0,1,0,1,0,0,1,0,1,0,0,24.0104166666667,0,0,0,0,0,1,7.75,NA
"1175",0,1,0,0,0,1,0,0,1,0,0,9,0,0,0,0,1,0,15.2458,NA
"1176",0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,1,0,20.2125,NA
"1177",0,1,1,0,1,0,1,0,0,1,0,36,0,0,0,0,0,1,7.25,NA
"1178",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.25,NA
"1179",0,0,1,0,1,1,0,0,0,1,0,24,1,0,0,0,1,0,82.2667,NA
"1180",0,1,1,0,0,0,1,0,0,1,0,28.8628808864266,0,1,0,0,0,1,7.2292,NA
"1181",0,1,1,0,1,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,8.05,NA
"1182",0,0,1,0,1,0,1,0,0,1,0,42.3995327102804,0,0,0,0,0,1,39.6,NA
"1183",0,1,0,1,0,0,1,0,1,0,0,30,0,0,0,0,0,1,6.95,NA
"1184",0,1,1,0,0,0,1,0,0,1,0,28.8628808864266,0,0,0,0,0,1,7.2292,NA
"1185",0,0,1,0,1,1,0,0,0,0,0,53,1,0,0,0,1,0,81.8583,NA
