"","Pclass.2","Pclass.3","Sex.male","Embarked.Q","Embarked.S","family.small","family.solo","title.Master","title.Miss","title.Mr","title.Mrs","Age","Cabin.1","Cabin.2","Cabin.3","Cabin.4","ticket_group.small","ticket_group.solo","Fare","Survived"
"733",1,0,1,0,1,0,1,0,0,1,0,0.251579409605381,0,0,0,0,0,1,-0.643283152640035,0
"734",1,0,1,0,1,0,1,0,0,1,0,-0.505745085295888,0,0,0,0,0,1,-0.3921174939734,0
"735",1,0,1,0,1,0,1,0,0,1,0,-0.505745085295888,0,0,0,0,0,1,-0.3921174939734,0
"736",0,1,1,0,1,0,1,0,0,1,0,-0.0924040687007993,0,0,0,0,1,0,-0.332224144599049,0
"737",0,1,0,0,1,0,0,0,0,0,1,1.37307771740906,0,0,0,0,0,0,0.0208568101803939,0
"738",0,0,1,0,0,0,1,0,0,1,0,0.396089860002487,1,0,0,0,1,0,9.25513999906382,1
"739",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"740",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"741",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,0,1,-0.0636700941785698,1
"742",0,0,1,0,1,1,0,0,0,1,0,0.471242772110685,1,0,0,0,1,0,0.880133169349516,0
"743",0,0,0,0,0,0,0,0,1,0,0,-0.656050909512284,0,0,0,1,0,0,4.42591605448753,1
"744",0,1,1,0,1,1,0,0,0,1,0,-0.43059217318769,0,0,0,0,1,0,-0.332224144599049,0
"745",0,1,1,0,1,0,1,0,0,1,0,0.0954782115696956,0,0,0,0,0,1,-0.490168703029798,1
"746",0,0,1,0,1,1,0,0,0,0,0,3.02644178378942,1,0,0,0,1,0,0.728467752385432,0
"747",0,1,1,0,1,1,0,0,0,1,0,-1.03181547005327,0,0,0,0,1,0,-0.252044338178546,0
"748",1,0,0,0,1,0,1,0,1,0,0,0.0203252994614977,0,0,0,0,0,1,-0.3921174939734,1
"749",0,0,1,0,1,1,0,0,0,1,0,-0.80635673372868,1,0,0,0,1,0,0.382631960836758,0
"750",0,1,1,1,0,0,1,0,0,1,0,0.0954782115696956,0,0,0,0,0,1,-0.493549779204156,0
"751",1,0,0,0,1,1,0,0,1,0,0,-1.93365041535165,0,0,0,0,1,0,-0.198913141152912,1
"752",0,1,1,0,1,1,0,1,0,0,0,-1.78334459113525,1,0,0,0,1,0,-0.402260722496476,1
"753",0,1,1,0,1,0,1,0,0,1,0,0.245784035786092,0,0,0,0,0,1,-0.459739017460571,0
"754",0,1,1,0,1,0,1,0,0,1,0,-0.505745085295888,0,0,0,0,0,1,-0.490732859740034,0
"755",1,0,0,0,1,1,0,0,0,0,1,1.37307771740906,0,0,0,0,0,0,0.612545140693139,1
"756",1,0,1,0,1,1,0,1,0,0,0,-2.18390961267195,0,0,0,0,1,0,-0.363136841050327,1
"757",0,1,1,0,1,0,1,0,0,1,0,-0.129980524754898,0,0,0,0,0,1,-0.492664903268239,0
"758",1,0,1,0,1,0,1,0,0,1,0,-0.881509645836878,0,0,0,0,0,1,-0.421098146896473,0
"759",0,1,1,0,1,0,1,0,0,1,0,0.32093694789429,0,0,0,0,0,1,-0.487753648619542,0
"760",0,0,0,0,1,0,1,0,0,0,1,0.245784035786092,1,0,0,0,1,0,1.02793449925719,1
"761",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.363136841050327,0
"762",0,1,1,0,1,0,1,0,0,1,0,0.847007332651675,0,0,0,0,0,1,-0.505625051255437,0
"763",0,1,1,0,0,0,1,0,0,1,0,-0.731203821620482,0,0,0,0,0,1,-0.503611861899047,1
"764",0,0,0,0,1,1,0,0,0,0,1,0.471242772110685,0,1,0,0,1,0,1.67516908120583,1
"765",0,1,1,0,1,0,1,0,0,1,0,-1.03181547005327,0,0,0,0,0,1,-0.493066768322105,0
"766",0,0,0,0,1,1,0,0,0,0,1,1.59853645373365,1,0,0,0,1,0,0.862905137208513,1
"767",0,0,1,0,0,0,1,0,0,0,0,0.952186291419924,0,0,0,0,0,1,0.121806084529099,0
"768",0,1,0,1,0,0,1,0,1,0,0,0.0579017555155967,0,0,0,0,0,1,-0.493549779204156,0
"769",0,1,1,1,0,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.176694640578555,0
"770",0,1,1,0,1,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,1,-0.481716012593901,0
"771",0,1,1,0,1,0,1,0,0,1,0,-0.43059217318769,0,0,0,0,0,1,-0.459739017460571,0
"772",0,1,1,0,1,0,1,0,0,1,0,1.37307771740906,0,0,0,0,0,1,-0.491536589847767,0
"773",1,0,0,0,1,0,1,0,0,0,1,2.04945392638284,1,0,0,0,1,0,-0.440418582178522,0
"774",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503693007727232,0
"775",1,0,0,0,1,0,0,0,0,0,1,1.82399519005825,0,0,0,0,1,0,-0.198913141152912,1
"776",0,1,1,0,1,0,1,0,0,1,0,-0.881509645836878,0,0,0,0,0,1,-0.493549779204156,0
"777",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,1,0,0,0,0,1,-0.493549779204156,0
"778",0,1,0,0,1,0,1,0,1,0,0,-1.85849750324345,0,0,0,0,1,0,-0.402260722496476,1
"779",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493791284645182,0
"780",0,0,0,0,1,1,0,0,0,0,1,0.997313156868071,1,0,0,0,1,0,3.43984933877996,1
"781",0,1,0,0,0,0,1,0,1,0,0,-1.25727420637787,0,0,0,0,0,1,-0.503611861899047,1
"782",0,0,0,0,1,1,0,0,0,0,1,-0.956662557945076,1,0,0,0,1,0,0.457981658436749,1
"783",0,0,1,0,1,0,1,0,0,1,0,-0.0548276126467003,1,0,0,0,0,1,-0.0636700941785698,0
"784",0,1,1,0,1,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.19021894527599,0
"785",0,1,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.50707408390159,0
"786",0,1,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.503209996845181,0
"787",0,1,0,0,1,0,1,0,1,0,0,-0.881509645836878,0,0,0,0,0,1,-0.498461033852853,1
"788",0,1,1,1,0,0,0,1,0,0,0,-1.63303876691886,0,0,0,0,0,0,-0.0805754750503625,0
"789",0,1,1,0,1,1,0,1,0,0,0,-2.15910915167624,0,0,0,0,1,0,-0.24576519671188,1
"790",0,0,1,0,0,0,1,0,0,1,0,1.22277189319266,0,1,0,0,1,0,0.886895321698233,0
"791",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493549779204156,0
"792",1,0,1,0,1,0,1,0,0,1,0,-1.03181547005327,0,0,0,0,1,0,-0.140951835306765,0
"793",0,1,0,0,1,0,0,0,1,0,0,-0.820124747226902,0,0,0,0,0,0,0.700453121226462,0
"794",0,0,1,0,0,0,1,0,0,1,0,0.952186291419924,0,0,0,0,0,1,-0.0502269353093202,0
"795",0,1,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.490732859740034,0
"796",1,0,1,0,1,0,1,0,0,1,0,0.696701508435279,0,0,0,0,0,1,-0.3921174939734,0
"797",0,0,0,0,1,0,1,0,0,0,0,1.44823062951726,1,0,0,0,0,1,-0.142319722124734,1
"798",0,1,0,0,1,0,1,0,0,0,1,0.0954782115696956,0,0,0,0,0,1,-0.47551801695542,1
"799",0,1,1,0,0,0,1,0,0,1,0,0.0203252994614977,0,0,0,0,0,1,-0.503611861899047,0
"800",0,1,0,0,1,1,0,0,0,0,1,0.0203252994614977,0,0,0,0,1,0,-0.176694640578555,0
"801",1,0,1,0,1,0,1,0,0,1,0,0.32093694789429,0,0,0,0,1,0,-0.3921174939734,0
"802",1,0,0,0,1,1,0,0,0,0,1,0.0954782115696956,0,0,0,0,1,0,-0.136121726486253,1
"803",0,0,1,0,1,1,0,1,0,0,0,-1.40758003059426,0,1,0,0,1,0,1.67516908120583,1
"804",0,1,1,0,0,1,0,1,0,0,0,-2.202697840699,0,0,0,0,1,0,-0.47873680147341,1
"805",0,1,1,0,1,0,1,0,0,1,0,-0.205133436863096,0,0,0,0,0,1,-0.508523116547744,1
"806",0,1,1,0,1,0,1,0,0,1,0,0.0954782115696956,0,0,0,0,0,1,-0.493066768322105,0
"807",0,0,1,0,1,0,1,0,0,1,0,0.696701508435279,1,0,0,0,0,1,-0.643283152640035,0
"808",0,1,0,0,1,0,1,0,1,0,0,-0.881509645836878,0,0,0,0,0,1,-0.493066768322105,0
"809",1,0,1,0,1,0,1,0,0,1,0,0.696701508435279,0,0,0,0,0,1,-0.3921174939734,0
"810",0,0,0,0,1,1,0,0,0,0,1,0.245784035786092,1,0,0,0,1,0,0.382631960836758,1
"811",0,1,1,0,1,0,1,0,0,1,0,-0.280286348971294,0,0,0,0,0,1,-0.490893219352875,0
"812",0,1,1,0,1,0,1,0,0,1,0,0.696701508435279,0,0,0,0,1,0,-0.176694640578555,0
"813",1,0,1,0,1,0,1,0,0,1,0,0.396089860002487,0,0,0,0,0,1,-0.440418582178522,0
"814",0,1,0,0,1,0,0,0,1,0,0,-1.78334459113525,0,0,0,0,0,0,-0.0390365391939575,0
"815",0,1,1,0,1,0,1,0,0,1,0,0.0579017555155967,0,0,0,0,0,1,-0.487753648619542,0
"816",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,1,0,-0.643283152640035,0
"817",0,1,0,0,1,0,1,0,1,0,0,-0.505745085295888,0,0,0,0,0,1,-0.490168703029798,0
"818",1,0,1,0,0,1,0,0,0,1,0,0.0954782115696956,0,0,0,0,1,0,0.0716540986239566,0
"819",0,1,1,0,1,0,1,0,0,1,0,0.997313156868071,0,0,0,0,0,1,-0.51866634507082,0
"820",0,1,1,0,1,0,0,1,0,0,0,-1.48273294270246,0,0,0,0,0,0,-0.104243008270872,0
"821",0,0,0,0,1,1,0,0,0,0,1,1.67368936584185,1,0,0,0,1,0,1.16317754623153,1
"822",0,1,1,0,1,0,1,0,0,1,0,-0.205133436863096,0,0,0,0,0,1,-0.475919882009287,1
"823",0,0,1,0,1,0,1,1,0,0,0,0.621548596327081,0,0,0,0,0,1,-0.643283152640035,0
"824",0,1,0,0,1,1,0,0,0,0,1,-0.205133436863096,1,0,0,0,1,0,-0.402260722496476,1
"825",0,1,1,0,1,0,0,1,0,0,0,-2.08395623956805,0,0,0,0,0,0,0.123496622616278,0
"826",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.509006127429795,0
"827",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,0,0.44824029496754,0
"828",1,0,1,0,0,1,0,1,0,0,0,-2.15910915167624,0,0,0,0,1,0,0.0716540986239566,1
"829",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493549779204156,1
"830",0,0,0,0,1,0,1,0,0,0,1,2.42521848692383,1,0,0,0,1,0,0.902351669923872,1
"831",0,1,0,0,0,1,0,0,0,0,1,-1.10696838216147,0,0,0,0,1,0,-0.364021716986245,1
"832",1,0,1,0,1,1,0,1,0,0,0,-2.17188514673464,0,0,0,0,1,0,-0.281024991101619,1
"833",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503611861899047,0
"834",0,1,1,0,1,0,1,0,0,1,0,-0.505745085295888,0,0,0,0,0,1,-0.491536589847767,0
"835",0,1,1,0,1,0,1,0,0,1,0,-0.881509645836878,0,0,0,0,0,1,-0.482923539799029,0
"836",0,0,0,0,0,1,0,0,1,0,0,0.696701508435279,1,0,0,0,1,0,0.963371400675167,1
"837",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.475919882009287,0
"838",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,0
"839",0,1,1,0,1,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,0,0.44824029496754,1
"840",0,0,1,0,0,0,1,0,0,1,0,0.952186291419924,1,0,0,0,0,1,-0.0694662247631844,1
"841",0,1,1,0,1,0,1,0,0,1,0,-0.731203821620482,0,0,0,0,0,1,-0.490168703029798,0
"842",1,0,1,0,1,0,1,0,0,1,0,-1.03181547005327,0,0,0,0,1,0,-0.440418582178522,0
"843",0,0,0,0,0,0,1,0,1,0,0,0.0203252994614977,0,0,0,0,1,0,-0.0443496588965209,1
"844",0,1,1,0,0,0,1,0,0,1,0,0.358513403948388,0,0,0,0,0,1,-0.518907850511845,0
"845",0,1,1,0,1,0,1,0,0,1,0,-0.956662557945076,0,0,0,0,0,1,-0.475919882009287,0
"846",0,1,1,0,1,0,1,0,0,1,0,0.922160244759873,0,0,0,0,0,1,-0.497413866260566,0
"847",0,1,1,0,1,0,0,0,0,1,0,-0.0651325133374367,0,0,0,0,0,0,0.700453121226462,0
"848",0,1,1,0,0,0,1,0,0,1,0,0.396089860002487,0,0,0,0,0,1,-0.490732859740034,0
"849",1,0,1,0,1,1,0,0,0,0,0,-0.129980524754898,0,0,0,0,1,0,-0.00570878833242327,0
"850",0,0,0,0,0,1,0,0,0,0,1,0.952186291419924,1,0,0,0,1,0,1.0782487768187,1
"851",0,1,1,0,1,0,0,1,0,0,0,-1.93365041535165,0,0,0,0,0,0,-0.0390365391939575,0
"852",0,1,1,0,1,0,1,0,0,1,0,3.32705343222221,0,0,0,0,0,1,-0.493066768322105,0
"853",0,1,0,0,0,1,0,0,1,0,0,-1.55788585481066,0,0,0,0,1,0,-0.348727660416975,0
"854",0,0,0,0,1,1,0,0,1,0,0,-1.03181547005327,1,0,0,0,1,0,0.117941997472689,1
"855",1,0,0,0,1,1,0,0,0,0,1,1.07246606897627,0,0,0,0,1,0,-0.140951835306765,0
"856",0,1,0,0,1,1,0,0,0,0,1,-0.881509645836878,0,0,0,0,1,0,-0.462637082752878,1
"857",0,0,0,0,1,1,0,0,0,0,1,1.14761898108447,0,0,0,0,1,0,2.54201325487493,1
"858",0,0,1,0,1,0,1,0,0,1,0,1.59853645373365,1,0,0,0,0,1,-0.130325595901638,1
"859",0,1,0,0,0,1,0,0,0,0,1,-0.43059217318769,0,0,0,0,1,0,-0.271204413847754,1
"860",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503611861899047,0
"861",0,1,1,0,1,1,0,0,0,1,0,0.847007332651675,0,0,0,0,1,0,-0.370704655550305,0
"862",1,0,1,0,1,1,0,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.421098146896473,0
"863",0,0,0,0,1,0,1,0,0,0,1,1.37307771740906,1,0,0,0,0,1,-0.142319722124734,1
"864",0,1,0,0,1,0,0,0,1,0,0,-0.820124747226902,0,0,0,0,0,0,0.700453121226462,0
"865",1,0,1,0,1,0,1,0,0,1,0,-0.43059217318769,0,0,0,0,0,1,-0.3921174939734,0
"866",1,0,0,0,1,0,1,0,0,0,1,0.922160244759873,0,0,0,0,0,1,-0.3921174939734,1
"867",1,0,0,0,0,1,0,0,1,0,0,-0.205133436863096,0,0,0,0,0,1,-0.375534764370817,1
"868",0,0,1,0,1,0,1,0,0,1,0,0.0954782115696956,1,0,0,0,0,1,0.332317683275247,0
"869",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.459739017460571,0
"870",0,1,1,0,1,1,0,1,0,0,0,-1.93365041535165,0,0,0,0,1,0,-0.428182950514401,1
"871",0,1,1,0,1,0,1,0,0,1,0,-0.280286348971294,0,0,0,0,0,1,-0.490732859740034,0
"872",0,0,0,0,1,1,0,0,0,0,1,1.29792480530086,1,0,0,0,1,0,0.372086867259816,1
"873",0,0,1,0,1,0,1,0,0,1,0,0.245784035786092,0,0,1,0,0,1,-0.546680976229791,0
"874",0,1,1,0,1,0,1,0,0,1,0,1.29792480530086,0,0,0,0,0,1,-0.469399235101595,0
"875",1,0,0,0,0,1,0,0,0,0,1,-0.129980524754898,0,0,0,0,1,0,-0.179592705870863,1
"876",0,1,0,0,0,0,1,0,1,0,0,-1.10696838216147,0,0,0,0,0,1,-0.503693007727232,1
"877",0,1,1,0,1,0,1,0,0,1,0,-0.731203821620482,0,0,0,0,1,0,-0.453058010940038,0
"878",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,0,1,-0.490732859740034,0
"879",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"880",0,0,0,0,0,1,0,0,0,0,1,1.97430101427464,1,0,0,0,1,0,0.963371400675167,1
"881",1,0,0,0,1,1,0,0,0,0,1,-0.355439261079492,0,0,0,0,1,0,-0.140951835306765,1
"882",0,1,1,0,1,0,1,0,0,1,0,0.245784035786092,0,0,0,0,0,1,-0.490732859740034,0
"883",0,1,0,0,1,0,1,0,1,0,0,-0.580897997404086,0,0,0,0,0,1,-0.440095930909312,0
"884",1,0,1,0,1,0,1,0,0,1,0,-0.129980524754898,0,0,0,0,0,1,-0.440418582178522,0
"885",0,1,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.50707408390159,0
"886",0,1,0,1,0,0,0,0,0,0,1,0.696701508435279,0,0,0,0,0,0,-0.0805754750503625,0
"887",1,0,1,0,1,0,1,0,0,0,0,-0.205133436863096,0,0,0,0,0,1,-0.3921174939734,0
"888",0,0,0,0,1,0,1,0,1,0,0,-0.80635673372868,1,0,0,0,0,1,-0.0636700941785698,1
"889",0,1,0,0,1,1,0,0,1,0,0,-1.69888877000395,0,0,0,0,1,0,-0.19021894527599,0
"890",0,0,1,0,0,0,1,0,0,1,0,-0.280286348971294,1,0,0,0,0,1,-0.0636700941785698,1
"891",0,1,1,1,0,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,1,-0.493549779204156,0
"892",0,1,1,1,0,0,1,0,0,1,0,0.358513403948388,0,0,0,0,0,1,-0.492019600729818,NA
"893",0,1,0,0,1,1,0,0,0,0,1,1.29792480530086,0,0,0,0,0,1,-0.508040105665693,NA
"894",1,0,1,1,0,0,1,0,0,1,0,2.42521848692383,0,0,0,0,0,1,-0.456116435845187,NA
"895",0,1,1,0,1,0,1,0,0,1,0,-0.205133436863096,0,0,0,0,0,1,-0.475919882009287,NA
"896",0,1,0,0,1,1,0,0,0,0,1,-0.580897997404086,0,0,0,0,1,0,-0.40588330411186,NA
"897",0,1,1,0,1,0,1,0,0,1,0,-1.18212129426967,0,0,0,0,0,1,-0.465052137163134,NA
"898",0,1,0,1,0,0,1,0,1,0,0,0.0203252994614977,0,0,0,0,0,1,-0.495883687786228,NA
"899",1,0,1,0,1,1,0,0,0,1,0,-0.280286348971294,0,0,0,0,1,0,-0.0829905294606186,NA
"900",0,1,0,0,0,0,1,0,0,0,1,-0.881509645836878,0,0,0,0,0,1,-0.503611861899047,NA
"901",0,1,1,0,1,1,0,0,0,1,0,-0.656050909512284,0,0,0,0,1,0,-0.176694640578555,NA
"902",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,NA
"903",0,0,1,0,1,0,1,0,0,1,0,1.22277189319266,0,0,0,0,0,1,-0.140951835306765,NA
"904",0,0,0,0,1,1,0,0,0,0,1,-0.505745085295888,1,0,0,0,1,0,0.946145300577692,NA
"905",1,0,1,0,1,1,0,0,0,1,0,2.50037139903203,0,0,0,0,1,0,-0.140951835306765,NA
"906",0,0,0,0,1,1,0,0,0,0,1,1.29792480530086,1,0,0,0,1,0,0.538644475739303,NA
"907",1,0,0,0,0,1,0,0,0,0,1,-0.43059217318769,0,0,0,0,1,0,-0.107705230273415,NA
"908",1,0,1,1,0,0,1,0,0,1,0,0.396089860002487,0,0,0,0,0,1,-0.404675776906732,NA
"909",0,1,1,0,0,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.503693007727232,NA
"910",0,1,0,0,1,1,0,0,1,0,0,-0.205133436863096,0,0,0,0,0,1,-0.490168703029798,NA
"911",0,1,0,0,0,0,1,0,0,0,1,1.14761898108447,0,0,0,0,0,1,-0.503693007727232,NA
"912",0,0,1,0,0,1,0,0,0,1,0,1.89914810216645,0,0,0,0,1,0,0.504350703113666,NA
"913",0,1,1,0,1,1,0,1,0,0,0,-1.55788585481066,0,0,0,0,0,1,-0.582021916447714,NA
"914",0,0,0,0,1,0,1,0,0,0,1,0.952186291419924,0,0,0,0,0,1,-0.031148005468297,NA
"915",0,0,1,0,0,1,0,0,0,1,0,-0.656050909512284,0,0,0,0,1,0,0.542589708623897,NA
"916",0,0,0,0,0,0,0,0,0,0,1,1.37307771740906,0,0,0,1,0,0,4.42591605448753,NA
"917",0,1,1,0,1,1,0,0,0,1,0,1.52338354162546,0,0,0,0,1,0,-0.363136841050327,NA
"918",0,0,0,0,0,1,0,0,1,0,0,-0.580897997404086,1,0,0,0,1,0,0.554181969793126,NA
"919",0,1,1,0,0,0,1,0,0,1,0,-0.543321541349987,0,0,0,0,0,1,-0.503693007727232,NA
"920",0,0,1,0,1,0,1,0,0,1,0,0.847007332651675,1,0,0,0,0,1,-0.0540098765375454,NA
"921",0,1,1,0,0,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.224431572073442,NA
"922",1,0,1,0,1,1,0,0,0,1,0,1.52338354162546,0,0,0,0,1,0,-0.140951835306765,NA
"923",1,0,1,0,1,1,0,0,0,1,0,-0.43059217318769,0,0,0,0,1,0,-0.0346894412554965,NA
"924",0,1,0,0,1,1,0,0,0,0,1,0.245784035786092,0,0,0,0,1,0,-0.24576519671188,NA
"925",0,1,0,0,1,1,0,0,0,0,1,-0.0651325133374367,0,0,0,0,1,0,-0.19021894527599,NA
"926",0,0,1,0,0,1,0,0,0,1,0,0.0203252994614977,1,0,0,0,1,0,0.472471984898285,NA
"927",0,1,1,0,0,0,1,0,0,1,0,-0.843933189782779,0,0,0,0,0,1,-0.503611861899047,NA
"928",0,1,0,0,1,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.487753648619542,NA
"929",0,1,0,0,1,0,1,0,1,0,0,-0.656050909512284,0,0,0,0,0,1,-0.475919882009287,NA
"930",0,1,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.459739017460571,NA
"931",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,0,0.44824029496754,NA
"932",0,1,1,0,0,1,0,0,0,1,0,0.696701508435279,0,0,0,0,1,0,-0.38406666859137,NA
"933",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,0,1,-0.130325595901638,NA
"934",0,1,1,0,1,0,1,0,0,1,0,0.847007332651675,0,0,0,0,0,1,-0.491617735675951,NA
"935",1,0,0,0,1,0,1,0,0,0,1,0.0203252994614977,0,0,0,0,0,1,-0.3921174939734,NA
"936",0,0,0,0,1,1,0,0,0,0,1,1.14761898108447,1,0,0,0,1,0,0.372086867259816,NA
"937",0,1,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.490168703029798,NA
"938",0,0,1,0,0,0,1,0,0,1,0,1.14761898108447,1,0,0,0,0,1,-0.0694662247631844,NA
"939",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493549779204156,NA
"940",0,0,0,0,0,0,1,0,0,0,1,2.27491266270744,1,0,0,0,1,0,0.83070569976745,NA
"941",0,1,0,0,1,1,0,0,0,0,1,0.471242772110685,0,0,0,0,1,0,-0.336088231655458,NA
"942",0,0,1,0,1,1,0,0,0,1,0,-0.43059217318769,1,0,0,0,1,0,0.515942964282895,NA
"943",1,0,1,0,0,0,1,0,0,1,0,-0.205133436863096,0,0,0,0,0,1,-0.35283325291441,NA
"944",1,0,0,0,1,1,0,0,1,0,0,-0.731203821620482,0,0,0,0,1,0,-0.198913141152912,NA
"945",0,0,0,0,1,0,0,0,1,0,0,-0.129980524754898,0,0,1,0,0,0,4.43799132653881,NA
"946",1,0,1,0,0,0,1,0,0,1,0,0.251579409605381,0,0,0,0,0,1,-0.34228622729394,NA
"947",0,1,1,1,0,0,0,1,0,0,0,-1.48273294270246,0,0,0,0,0,0,-0.0805754750503625,NA
"948",0,1,1,0,1,0,1,0,0,1,0,0.396089860002487,0,0,0,0,0,1,-0.490732859740034,NA
"949",0,1,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,1,0,0,0,1,-0.495481822732361,NA
"950",0,1,1,0,1,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.332224144599049,NA
"951",0,0,0,0,0,0,1,0,1,0,0,0.471242772110685,1,0,0,0,0,0,4.42591605448753,NA
"952",0,1,1,0,1,0,1,0,0,1,0,-0.956662557945076,0,0,0,0,0,1,-0.490732859740034,NA
"953",1,0,1,0,1,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,1,-0.382457276332376,NA
"954",0,1,1,0,1,0,1,0,0,1,0,-0.881509645836878,0,0,0,0,0,1,-0.493549779204156,NA
"955",0,1,0,1,0,0,1,0,1,0,0,-0.580897997404086,0,0,0,0,0,1,-0.494032790086208,NA
"956",0,0,1,0,0,0,0,1,0,0,0,-1.25727420637787,0,0,0,1,0,0,4.42591605448753,NA
"957",1,0,0,0,1,0,1,0,0,0,1,0.251579409605381,0,0,0,0,1,0,-0.237554011717009,NA
"958",0,1,0,1,0,0,1,0,1,0,0,-0.881509645836878,0,0,0,0,0,1,-0.491053578965716,NA
"959",0,0,1,0,1,0,1,0,0,1,0,1.29792480530086,0,0,0,0,1,0,0.175903303318836,NA
"960",0,0,1,0,0,0,1,0,0,1,0,0.0954782115696956,1,0,0,0,0,1,-0.0919262307785662,NA
"961",0,0,0,0,1,0,0,0,0,0,1,2.27491266270744,0,0,1,0,0,0,4.43799132653881,NA
"962",0,1,0,1,0,0,1,0,1,0,0,-0.43059217318769,0,0,0,0,0,1,-0.493549779204156,NA
"963",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.490732859740034,NA
"964",0,1,0,0,1,0,1,0,1,0,0,-0.0548276126467003,0,0,0,0,0,1,-0.490168703029798,NA
"965",0,0,1,0,0,0,1,0,0,1,0,-0.0924040687007993,1,0,0,0,0,1,-0.107705230273415,NA
"966",0,0,0,0,0,0,1,0,1,0,0,0.396089860002487,1,0,0,0,0,0,3.44298890951329,NA
"967",0,0,1,0,0,0,1,0,0,1,0,0.208207579731993,1,0,0,0,0,0,3.44298890951329,NA
"968",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,NA
"969",0,0,0,0,1,1,0,0,0,0,1,1.89914810216645,1,0,0,0,0,1,-0.14674796589138,NA
"970",1,0,1,0,1,0,1,0,0,1,0,0.0203252994614977,0,0,0,0,0,1,-0.3921174939734,NA
"971",0,1,0,1,0,0,1,0,1,0,0,-0.43059217318769,0,0,0,0,0,1,-0.493549779204156,NA
"972",0,1,1,0,0,1,0,1,0,0,0,-1.78334459113525,0,0,0,0,1,0,-0.348727660416975,NA
"973",0,0,1,0,1,1,0,0,0,1,0,2.80098304746482,0,1,0,0,1,0,3.64158752786453,NA
"974",0,0,1,0,1,0,1,0,0,1,0,1.44823062951726,0,0,0,0,0,1,-0.140951835306765,NA
"975",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,NA
